value,interval_ms,id,delta,repeat_count,label
18.4878546861791,91.66323431412191,3,0.09910679622146645,0,0
23.994548743448913,86.71260568267945,2,0.2763004661796131,0,0
24.53173411893882,99.98636269971146,2,0.0,5,3
26.928774427655206,88.4287385751057,3,0.3071238587484899,0,0
213.16070972904507,95.05147512815446,2,13.871885274836842,0,1
30.98765451154835,97.08918400370183,3,0.1770827693367103,0,0
24.093846484917997,88.0349685883931,1,0.2639961631529353,0,0
24.834142908972176,104.99565930079105,3,0.32787284961642627,0,0
17.412029631662786,98.0837958740595,2,0.06245661702237726,0,0
21.07505789045603,91.61953178865245,2,0.29257018267277246,0,0
22.580438940367156,94.73800321838951,2,0.0,29,3
25.833898703695723,5.0415941738325465,3,1.8563336841307532,0,2
26.82043853376914,92.43797349417422,1,0.5963749543726067,0,0
27.467941305332772,99.1097214381162,2,0.04374259288929494,1,0
28.35292374124899,114.52965936442124,2,0.5519170963820805,0,0
24.067017844403498,109.98491130364813,3,0.08609517977249936,0,0
25.236943322446884,9.83324989194721,2,0.5809882740676429,0,2
22.49483586530782,101.19116545979892,3,0.0,10,3
24.415186965108653,5.527305938092386,1,0.10412209165328079,0,2
26.18667366820191,94.98188429531137,3,0.4005780004683004,0,0
21.830125733161218,114.3192372397451,2,0.025751566465764597,1,0
23.961219650516526,6.069096759508829,2,4.996214800726598,0,2
25.378282791267488,102.73071964585965,9,1.6565683136981804,0,4
17.07780935991514,86.97125918285057,1,0.07780935991513971,0,0
20.38399037899694,103.74386196156176,1,0.37451569344190005,0,0
20.66795180343906,103.74102008219825,2,0.1913078962199002,0,0
28.631075806597195,85.55075151997671,1,0.1777225527132842,0,0
21.45406237104678,97.53282937825298,3,0.5605519383110042,0,0
22.959727602209668,101.10577439507856,2,0.4451218502051226,0,0
28.29132029648398,7.309376320925149,2,0.14259616680672593,0,2
21.773233213694454,91.9501510415033,2,0.5894023513643702,0,0
22.56817457176889,104.84572972438525,3,0.06817457176888908,0,0
200.07630965150787,90.7090933081369,2,5.02182611584081,0,1
21.930067085945943,98.14535839745034,3,0.06139195429964772,0,0
20.01822296709436,105.6435297761905,1,0.4100603391607507,0,0
28.41636597224474,108.35186843059634,2,0.10642676920321748,0,0
20.856373329844835,93.20221215792118,3,0.10221659719480058,0,0
28.66325055488157,104.1221383678355,3,0.08877021003808849,0,0
22.32863989790841,91.15841069859103,1,0.0,25,3
19.489665316377646,111.95662565581237,3,0.40604554308646357,0,0
23.463847170371896,102.00457370156894,77,3.356127302435439,0,4
28.815868872301493,103.55755447216346,2,0.184793065704298,0,0
23.062312214382967,93.99826209331067,2,0.008616498560609642,2,0
17.563163042742918,100.69293532510446,3,0.563163042742918,0,0
26.998252251493,106.75288056692952,1,0.2147345091368038,0,0
22.478224764642018,100.17090231344122,1,0.42560796909539533,0,0
30.16046081064295,93.1353335713361,3,0.0030355520419860227,1,0
28.349182504117657,106.01834489183355,2,0.23210655366757038,0,0
24.151145692445272,88.9470305538178,2,0.2797356268983364,0,0
21.668335148346877,113.72743045251451,1,0.05969490462853244,0,0
23.359023263981385,109.26398333503452,3,0.031135892281749733,1,0
24.266138107411493,106.49191335874298,2,0.03129453586067754,1,0
24.720504898937513,103.01749590961408,1,0.0772999053356962,0,0
21.22920373840515,108.26038451209406,2,0.4285488463927045,0,0
23.364855818778075,103.86164161076746,1,0.16560388225949652,0,0
20.9154901233867,111.81969130023612,1,0.3789301929143676,0,0
23.73120228642009,114.58530391851085,3,0.40015378380327604,0,0
24.583537209469704,113.7287585351614,2,0.07475617905349097,0,0
22.483966087339383,7.709876859157007,1,2.1959523816460482,0,2
31.16628761371487,114.6478634542956,3,0.3794734222353604,0,0
-64.72836521512986,85.55045985020898,2,4.1857755246780215,0,1
29.051338748441857,91.01931048871587,42,7.147816464838723,0,4
175.96881587477336,107.37766358476821,1,94.73192680356041,0,1
22.93578457369954,114.42962134488056,1,0.044789273921526984,1,0
20.775375827768205,103.20195174152309,3,0.279280169743398,0,0
23.219252084606055,101.99815776716389,2,0.385177220758969,0,0
24.301040828983375,113.84249858926148,3,0.5433639579631446,0,0
28.03981846409699,113.73938059746672,1,0.09368652241489528,0,0
31.767067240492732,106.67383931016862,3,0.578210441271505,0,0
23.002841153360436,98.0108299396114,3,0.1897811496992894,0,0
24.793217453493593,96.82571483799724,1,0.042826764547235996,2,0
28.07179770202491,6.746193562934385,3,1.5068878967508503,0,2
32.11434012833009,96.95924005589151,1,0.007179994988476324,1,0
20.92001888927041,107.22305853262614,1,0.45284768631354666,0,0
27.680772018803925,113.86175496824055,3,0.5122890745750368,0,0
25.31398306996322,91.04331893889045,1,0.0,19,3
20.106074233703193,8.685742977221958,2,5.613379390366827,0,2
31.53035079163802,95.44823846089574,2,0.4319225287692774,0,0
17.25545233173839,92.86792132899475,2,0.5625802379264577,0,0
17.970702836081124,92.27411510904189,1,0.03914071974602962,1,0
22.288509204084658,87.19255273078451,3,0.09874971963242984,0,0
27.861684214493714,93.09151012247617,42,1.5856836883455472,0,4
17.90176201672675,106.87021504122961,2,0.24822881261713903,0,0
24.876885327856833,100.14218426141055,1,0.019855812467113765,1,0
23.03969451392462,94.1657293197407,1,0.06456268885485272,0,0
17.281465042483266,102.70692000607261,2,0.2734258353240442,0,0
27.269135295037984,85.98476496457721,3,0.3733951246549587,0,0
29.024996007606575,96.03541543428403,3,0.2499888588935626,0,0
19.459832282321532,113.41745732151577,1,0.3753594807090046,0,0
24.817047485915584,97.58882148420432,2,0.5117565575474217,0,0
21.869095348270772,5.649336162308122,1,0.7640818359938706,0,2
24.538159137243703,6.487698375215259,1,0.08410485146535507,0,2
29.1475102379957,92.68764771667217,2,0.4313214994002621,0,0
23.395845581900055,104.1070695236423,3,0.1749868635437828,0,0
28.83175970614323,101.8314620610011,77,2.6790681027073546,0,4
29.147816350951565,110.87004749319195,2,0.26756946135645165,0,0
20.87840543426521,85.39030640277618,2,0.45504520510245783,0,0
21.964967265461233,104.91369058526767,2,0.5738119238694139,0,0
18.702284942462104,111.91647273859981,3,0.48827667863292135,0,0
-74.83647759497077,111.04445311762566,1,260.4086885804461,0,1
22.095609001449898,105.35980281480691,3,0.11562396660782781,0,0
24.53173411893882,113.26783520975684,2,0.0,6,3
21.384589151746702,91.61338012736257,1,0.5497416107033217,0,0
24.314057036697854,96.36254345322021,9,0.4474114686778137,0,4
24.986217324976508,112.2947092249618,2,0.2255984326698588,0,0
26.670015326808645,87.39391139678372,42,5.168676868508388,0,4
22.896461869530192,113.30071896129644,3,0.509887625033624,0,0
22.47438977637096,87.61051654908366,2,0.1591311255635155,0,0
23.146652916184884,106.8548180154232,3,0.4777832818291401,0,0
21.55580218538016,103.30022251238458,3,0.24795584385445224,0,0
27.803282883084925,88.44358835981838,1,0.5937756351645262,0,0
18.075069206471827,109.41385059120846,3,0.22856686045640728,0,0
22.640042954296934,106.88524685957191,2,0.07577915686178471,0,0
28.866455352525385,101.31633763483353,3,0.5447169963894396,0,0
31.392892285751728,90.589503295556,3,0.5932424247023356,0,0
31.31530681673897,97.96813863364505,2,0.44827152272713633,0,0
21.68658170197818,92.71188076567626,1,0.5404729099806218,0,0
22.359008666982884,86.5492539166827,42,1.5399389751471126,0,4
26.613304247014025,107.69353263966735,3,0.3791462735397424,0,0
26.359867949651598,106.52793296974528,3,0.08616046208926065,0,0
23.580981530108026,91.17940107630885,3,0.4518601610275752,0,0
-80.51720426484087,114.51537768542637,3,335.1381290612109,0,1
32.5,112.16406076412247,1,0.0,4,0
27.163303836647895,87.73108944836325,3,0.4975013222660962,0,0
26.346259682980936,92.14869011659275,3,0.37197449242016845,0,0
22.226940117294188,88.38731016576628,77,1.1698442599980687,0,4
286.80966793145836,88.10811608708656,3,347.3059615832946,0,1
17.380932274086128,95.25452055093628,1,0.3809322740861276,0,0
22.118190962861604,94.11827536765082,3,0.23496153643646167,0,0
24.613130129774465,92.7941074319248,2,0.15817623242000067,0,0
22.292572749405924,105.87922618281094,2,0.40317614461464757,0,0
28.331139310069265,91.10606567445414,2,0.04460318592483503,1,0
32.23183483819983,101.77905616230481,1,0.09808310291690958,0,0
23.326194754874244,92.98304105611926,2,0.15448081807199188,0,0
278.10012352445534,114.13523215419875,3,96.11799417543367,0,1
29.37889054352964,89.72983080390723,3,0.2335038017487001,0,0
22.59097137073101,96.1069655705373,2,0.49110323332439165,0,0
24.53173411893882,109.11877348272837,3,0.0,18,3
-83.51439122928983,111.54173509943695,3,29.71611585080256,0,1
29.066531999477302,105.31902059006978,3,0.04891875756065289,1,0
21.606774686696383,113.95046108363415,1,0.5818671789426304,0,0
24.036632475048517,98.26198639354226,3,0.4266762190139062,0,0
32.17732139158015,86.43902675738428,2,0.03539390520920449,1,0
22.38641439649888,112.71194187630329,1,0.39978170615330555,0,0
30.987157475284423,87.0377861266848,2,0.25017390376420323,0,0
30.0,92.40896237401188,2,0.011461083916859849,2,0
22.745540880214552,106.68442909625452,3,0.43216763201932196,0,0
30.732358493691052,90.37539023875968,3,0.18182642904521273,0,0
20.803231056895335,105.83866862321429,77,2.971241801404407,0,4
25.624489412714187,88.71281998252033,42,0.9630680571110339,0,4
24.340025877452938,105.49526689719454,1,0.42541852309290107,0,0
29.27102032153441,88.22083355352004,2,0.1990363057485922,0,0
25.31398306996322,105.33994045727754,2,0.0,7,3
25.656649068882764,86.85839555736963,1,0.3224965576350165,0,0
23.49379395494773,108.76009378390589,2,0.09168666174436169,0,0
32.09939979127454,111.40755319845061,1,0.5746272182138839,0,0
30.176986134509015,87.69634840301914,2,0.4816642281727894,0,0
27.995948531546446,100.27735751508625,2,0.49166197428933245,0,0
20.765585103872702,111.40470213764455,2,0.0332618350044207,1,0
25.296959939050467,101.96247819257614,1,0.08939320887378699,0,0
17.140437694095795,99.43420305564453,2,0.41476474167095745,0,0
23.150495858671672,112.54717260026311,2,0.3700884651182079,0,0
25.192634144878443,100.17601895586066,99,2.764651499601719,0,4
21.643990227203094,93.52488417114623,42,1.0117468346967584,0,4
24.058008570987667,111.09717801670962,1,0.2666005205224131,0,0
26.206159032892664,88.78345967126232,1,0.09079830359690533,0,0
29.918111030602883,90.66610560288564,2,0.38746568195220377,0,0
23.218075623888943,100.74016920056867,3,0.19891828831844194,0,0
28.299579189553185,2.4048404737334312,1,4.324355898481027,0,2
21.277548810618033,109.31811544780483,1,0.034301041724930315,1,0
23.951491084976368,6.711001682948868,2,1.9070274143197388,0,2
21.59804499704526,85.41236662034036,2,0.28646778087188096,0,0
26.155217508924927,102.63109685024429,3,0.36110122460645044,0,0
30.935183074196463,110.15013461780156,3,0.4673049755176102,0,0
24.53173411893882,91.30158760537915,2,0.0,21,3
24.946399583663975,88.09125080292948,3,0.38787163109579836,0,0
29.59008443608726,100.4576609233773,99,2.9334360866606417,0,4
20.61296183758563,87.68233006936778,1,0.3436140172986626,0,0
22.230662761038836,111.19968747582423,2,0.2266623624601074,0,0
20.596488159985686,92.02610112779003,1,0.13076055704712175,0,0
22.871999199740603,112.91195260507976,1,0.3807663746558845,0,0
22.091088696014406,97.96348710405788,1,0.4412677833661114,0,0
-98.4271402376987,99.21055781210114,3,380.6471549696321,0,1
21.296096509489022,91.43219448979494,3,0.3019484875562384,0,0
25.12150893680116,98.90482131401717,2,0.1433884152115361,0,0
29.31788543051174,5.468379427821242,2,8.544738561685197,0,2
22.80637417582659,100.93882055052796,2,0.3028774587645451,0,0
24.846394827300717,109.90531728998762,2,0.017586123438697143,1,0
-93.88735300632761,93.46127064369013,3,43.758099637198875,0,1
23.953996809378935,100.55478924826721,2,0.5306225453875655,0,0
32.5,100.2966984461683,3,0.2308676730202066,0,0
23.896499955324877,102.32060203659003,2,0.4011897548992778,0,0
21.363234931527742,113.60897823489069,1,0.5467793607197855,0,0
26.697870031774187,3.0543895666536764,1,1.339679443917717,0,2
22.19418456919514,89.53740486204804,2,0.46308505813448164,0,0
27.26278767726204,113.97311331652861,2,0.570293442340752,0,0
28.829261188948628,5.936312261700287,2,5.404261258867255,0,2
31.358261749977707,112.1596548512827,3,0.03876523661779885,1,0
24.7221709274341,86.03293925719943,2,0.5747890116163674,0,0
21.760670360376576,99.46636845268628,2,0.0,7,3
23.3702055786388,113.65345621875105,3,0.5132202296904751,0,0
21.01855059855916,113.22070563169694,2,0.014506292038397817,1,0
22.40997167425215,101.32761898341093,1,0.5192526097593131,0,0
20.11385851214027,111.27799066558615,1,0.4699195527400519,0,0
28.27310635829761,110.93977341669675,1,0.45470244211024635,0,0
27.04123813835277,86.92284133108527,3,0.21224673099309044,0,0
26.512582387442862,108.62046545229121,3,0.06845710343068134,0,0
25.400108377186534,101.14660305605426,2,0.2549865607394892,0,0
30.07318154187547,90.09275494621407,2,0.5383848970835885,0,0
25.734702717155034,105.88664308363818,2,0.4428824974478687,0,0
20.474887137041925,95.80151397702934,3,0.5421767851280457,0,0
24.350632950035745,94.68429380343551,1,0.004959410302124212,1,0
22.70933240166486,109.0963636973228,3,0.2124453778584119,0,0
24.38726959447636,106.44088267019866,3,0.09075356873563933,0,0
22.43159998971239,103.85041352648334,2,0.555279100633367,0,0
20.30649581073706,111.58513882167979,1,0.41545955338413876,0,0
31.47413201207106,90.1836895564739,2,0.4385694092529775,0,0
21.760670360376576,104.36471617499059,2,0.0,8,3
17.100070153719344,97.02554250290919,1,0.10007015371934358,0,0
23.241645910730504,107.45826125745498,2,0.24970659180263155,0,0
26.05854625068598,93.68318564858464,3,0.4393218544534001,0,0
21.88076988076983,109.94120543157129,2,0.5236309088560276,0,0
21.374154998264682,86.96444145490658,99,3.9761371294231544,0,4
286.3561411971354,85.96193564452514,2,350.72724403477235,0,1
30.604101060984384,95.80426342416814,3,0.014603947120665595,1,0
30.298641348006225,102.9204790293356,2,0.0210582355426574,1,0
23.665641074522252,105.63888520356127,3,0.28155632025558575,0,0
18.091844551194384,104.4763090634819,3,0.45896850386747445,0,0
-73.04003323363492,113.32996707244875,1,3.333435000820046,0,1
248.95972983911355,113.36099117888162,3,70.70769884569603,0,1
26.80554847644482,2.8509434302627055,1,3.070862756614332,0,2
268.61322550112243,87.88751749713177,3,99.86117198375098,0,1
23.10899822556982,97.66102780382917,2,0.5859520671229141,0,0
24.80344626650823,105.02780156690754,3,0.2075602061241142,0,0
18.430752167989574,109.06590942262119,1,0.43089093003028367,0,0
29.91647159225438,93.89044230641743,1,0.2430087960087981,0,0
20.6078184248467,88.24367821888184,42,6.831063016339492,0,4
-52.05163269213769,100.9719606168074,1,30.0904878290509,0,1
24.327482431336893,104.3186973834284,2,0.07217323234339901,0,0
29.61239434527834,86.7560980024015,2,0.4475597088321237,0,0
20.60744315484889,105.3894184807921,2,0.13880802340838372,0,0
20.43520185355763,95.67062169683123,2,0.0,1,3
24.18393754682497,103.42272213927106,2,0.12592897583730434,0,0
20.689632263939963,109.6172931800155,3,0.13136131603994627,0,0
19.123479011605816,88.3015577358303,2,0.21839583003376362,0,0
26.130223311331864,91.04585134018939,1,0.42068943361813993,0,0
31.04431134675619,94.16144445905391,1,0.10090016048074091,0,0
28.774075807740676,103.12778547960775,2,0.12781467038786332,0,0
25.381991253079644,98.2368900727515,3,0.3527114640753908,0,0
20.250251015638668,5.921119734177926,1,8.019695083411335,0,2
17.0,89.58577417552996,3,0.12934654390360123,0,0
188.55084652114158,103.44802533751442,1,23.50787564930573,0,1
-63.281326066161306,109.85615727781148,2,28.096217255185273,0,1
29.347295435086732,96.99158652923282,2,0.03760794388393052,1,0
30.462061756985282,98.59044251140566,3,0.05774407797818171,0,0
27.438917789672,90.02864691521754,2,0.216458249390314,0,0
197.71987970002363,91.18875445217091,2,288.3106712416263,0,1
23.619852804184298,89.20134436402687,1,0.5883595740923475,0,0
18.823994606464147,110.47586954695959,3,0.2307318774214231,0,0
23.018637353974245,85.90060677152009,1,0.05264734926403847,0,0
20.90271961601961,105.84859358029144,3,0.28660508098696624,0,0
27.0,99.4456705453765,2,0.0,1,0
20.43520185355763,98.14367041242589,2,0.0,17,3
20.43520185355763,91.84367209960985,1,0.0,23,3
28.755763666677144,100.45413020383302,77,5.068523613919215,0,4
25.003423005158915,95.06220440489041,1,0.4978105798219872,0,0
23.262636874062824,113.2571676178126,1,0.4580507635663018,0,0
31.143113780436817,96.95798988155367,3,0.535991804393781,0,0
21.862995121707797,90.863740011052,1,0.04147106298757208,1,0
22.566268039152277,6.875356657711229,1,0.7104656713167223,0,2
27.021095015221455,109.15280130398578,2,0.5264631623734353,0,0
24.20888661571078,110.6088978558387,1,0.0881995019222579,0,0
24.35661918162513,100.18419558083933,1,0.4730441756726407,0,0
26.020536729270454,6.532060273236747,2,2.583769951614972,0,2
26.72224015586725,86.21001556415357,2,0.13994637379833108,0,0
26.713823958516496,106.29355150671918,3,0.4314035707498789,0,0
24.812569771975397,102.63308082586595,2,0.08624672547262335,0,0
182.51458020156002,92.1478724001979,3,257.39465380938327,0,1
22.521040586517493,101.80504550385525,3,0.5560733210562603,0,0
25.002356316490406,94.70830657448624,2,0.573451738165204,0,0
29.399889198433684,92.0345202034951,2,0.1964247269940529,0,0
20.83484754104338,106.94459079109347,3,0.0029127445996515178,1,0
21.279519347980177,90.06500819957711,3,0.32702711011505414,0,0
20.92781639637943,94.90645194614493,3,0.4023523758812466,0,0
18.84708546143207,106.84649045835579,2,0.3148349472091212,0,0
22.18600190771712,93.57122702982672,1,0.3908531418727996,0,0
20.44721929151968,91.14738941579617,42,5.966448900733344,0,4
24.41013565006378,112.27097561996924,3,0.25898995761850685,0,0
24.40096514271491,105.35499904877913,3,0.1337563334707923,0,0
31.313855702363295,97.80021941847414,1,0.3637489994148453,0,0
22.04516733887597,105.5159935550603,3,0.5204993076017637,0,0
